block1, block2, block3, block4, block5, block6
0.0006512929999997752, 0.00036269799999999464, 0.0007683279999994852, 2.614000000455974e-06, 4.142999999956487e-06, 6.610000005125016e-07
0.0006539349999998834, 0.00037040399999987983, 0.0007985770000003001, 2.819999999736922e-06, 4.0540000005862e-06, 7.56999999573793e-07
0.0006356269999994169, 0.00044450600000001117, 0.0008360989999998125, 2.777000000619978e-06, 4.18800000012709e-06, 8.990000006647847e-07
0.0006718820000006787, 0.00037505500000012404, 0.0007787389999993621, 2.600000000185787e-06, 4.2130000004192425e-06, 6.470000002423149e-07
0.0006708639999999377, 0.0003713779999996447, 0.0007783119999995591, 2.7330000005321153e-06, 4.083000000321135e-06, 6.790000002254715e-07
0.0006438870000007313, 0.00036912599999983087, 0.0007765669999999503, 2.8250000001506237e-06, 4.139000000513704e-06, 6.580000002642805e-07
0.000631671000000722, 0.0003619970000006134, 0.0007894230000005109, 2.817000000376879e-06, 4.1350000001827425e-06, 6.619999997070636e-07
0.0006417290000007014, 0.0003736009999997236, 0.0007833110000001753, 2.730999999478456e-06, 4.172000000579601e-06, 6.739999998117696e-07
0.0006897449999998528, 0.0005142390000001384, 0.0008876940000002165, 2.77799999981454e-06, 4.196999999983575e-06, 6.450000000768341e-07
0.0006958109999999351, 0.00037449800000022293, 0.000826733000000246, 2.9039999995816856e-06, 4.323999999833461e-06, 6.759999999772504e-07
0.0006550739999999777, 0.0003762079999996004, 0.0007752469999999789, 2.751999999439647e-06, 4.730999999758012e-06, 6.640000007607227e-07
0.0006272680000005693, 0.00036680400000044244, 0.0007723710000000494, 2.69999999957804e-06, 4.104000000282326e-06, 6.609999996243232e-07
0.003195263999999476, 0.00043097600000052694, 0.0008322910000000405, 3.6049999998510884e-06, 4.8550000002478555e-06, 7.800000005886432e-07
0.0006962310000000471, 0.00029871199999931264, 0.0007088800000003559, 2.7369999999748984e-06, 4.021999999714865e-06, 6.850000007219137e-07
0.0005743469999996975, 0.00032633300000028953, 0.0007219940000000591, 2.753000000410566e-06, 4.120999999912556e-06, 7.029999995467051e-07
0.0005795989999999307, 0.0003067169999999564, 0.0007151389999995317, 2.763000000349791e-06, 4.059999999306285e-06, 6.810000003909522e-07
0.0005852779999999669, 0.00027764299999955, 0.0007968370000002167, 4.24700000056788e-06, 6.873999999434943e-06, 9.310000006479413e-07
0.0009707470000002161, 0.00047431100000050463, 0.000844793000000621, 3.476999999918462e-06, 4.165000000000418e-06, 7.289999999215979e-07
0.0006967150000001254, 0.0002742780000000167, 0.0008307890000001095, 2.964000000105216e-06, 4.214000000501983e-06, 6.900000002474371e-07
0.0006350909999994769, 0.00033391900000001584, 0.0007418089999999822, 2.8759999999294905e-06, 4.021000000520303e-06, 6.710000004517269e-07
0.0006533630000005175, 0.00040996199999998595, 0.0019057849999999377, 6.474000000089575e-06, 1.0069000000001438e-05, 1.5690000001455928e-06
0.0013799610000004847, 0.0009198169999997674, 0.0019819849999995753, 6.363999999869918e-06, 9.142999999767198e-06, 1.5079999995393223e-06
0.0010530689999992404, 0.00046583299999980454, 0.001002769000000292, 3.964000000244994e-06, 5.314000000034014e-06, 8.19000000262804e-07
0.0007590959999994595, 0.0005104890000007245, 0.000978273000000307, 3.901000000361421e-06, 5.09299999951196e-06, 8.060000000753575e-07
0.0007782580000004202, 0.0004889790000000005, 0.0009992439999999547, 3.831999999981406e-06, 4.8430000001431495e-06, 7.98000000301613e-07
0.0007107489999995664, 0.00048465499999927886, 0.0009960229999999015, 3.5030000002933548e-06, 4.885000000065531e-06, 8.029999998271364e-07
0.0007188219999996193, 0.0006018980000002117, 0.0010163140000001292, 3.8980000001132e-06, 5.201999999648876e-06, 7.970000002188726e-07
0.0007988880000002752, 0.00040976599999975605, 0.0008352469999994838, 3.033000000485231e-06, 4.117000000469773e-06, 7.069999998776666e-07
0.0006749120000000275, 0.0004937250000001114, 0.0008681340000000759, 2.9690000005189177e-06, 4.217999999944766e-06, 6.570000001815401e-07
0.0006978759999993756, 0.0003709299999998805, 0.0007743380000002631, 3.2159999996395072e-06, 4.083000000321135e-06, 6.660000000380251e-07
0.0006674909999997425, 0.0004003600000004326, 0.0007996399999994352, 3.133999999960224e-06, 4.088999999929399e-06, 6.849999998337353e-07
0.0006520769999998066, 0.00036742699999958717, 0.0007729420000002207, 2.8309999997588875e-06, 4.124000000160777e-06, 6.439999999940937e-07
0.0006466659999997404, 0.0003927510000005796, 0.0008886519999995457, 2.810000000685875e-06, 4.141999999873747e-06, 6.819999995855142e-07
0.0006581260000002587, 0.00046489399999938286, 0.0008716239999992936, 2.826999999427926e-06, 4.111000000861509e-06, 6.460000001595745e-07
0.0006673300000006321, 0.00044056600000086377, 0.000873086000000356, 2.8369999993671513e-06, 4.1350000001827425e-06, 6.690000002862462e-07
0.0006461130000001702, 0.00044523399999985003, 0.0008714469999997476, 2.859000000299261e-06, 4.1109999999733304e-06, 7.059999997949262e-07
0.0006583359999998706, 0.0004403640000001374, 0.0009490579999997806, 2.7099999995172652e-06, 4.273000000054594e-06, 7.009999993812244e-07
0.0006600930000004723, 0.0004681749999999596, 0.0008853049999997253, 2.81900000054236e-06, 4.099000000756803e-06, 7.179999998996323e-07
0.0006592950000001707, 0.0004896059999994762, 0.0008569029999998534, 2.8250000001506237e-06, 4.148000000370189e-06, 6.729999997290292e-07
0.0007116429999998175, 0.00040515600000023966, 0.0008127700000004623, 2.8780000000949713e-06, 4.107999999725109e-06, 6.649999999552847e-07
0.0006584040000001679, 0.0004157369999999716, 0.0008547500000002373, 2.8119999999631773e-06, 4.034999999902311e-06, 7.499999998827889e-07
0.0006541220000002568, 0.00047439400000026666, 0.0008891029999995581, 2.8360000001725894e-06, 4.080999999267476e-06, 6.660000000380251e-07
0.0006553260000004002, 0.00045372500000073757, 0.0008834169999998309, 2.8820000004259327e-06, 4.087999999846659e-06, 6.78999999337293e-07
0.000636491999999933, 0.0005062879999995218, 0.0008694060000005166, 2.7850000003937225e-06, 4.176999999216946e-06, 7.110000002086281e-07
0.0006755429999998341, 0.0004134169999998605, 0.0008042880000003194, 2.772999999400838e-06, 4.20599999984006e-06, 6.53999999933319e-07
0.0006455469999995245, 0.0003596489999999619, 0.0007716090000000619, 2.725000000758371e-06, 4.134000000100002e-06, 6.729999997290292e-07
0.0006388319999999226, 0.0003899169999996843, 0.0007960249999996449, 2.669000000565802e-06, 4.1470000002874485e-06, 6.639999998725443e-07
0.0006453330000004698, 0.00041751300000036906, 0.0008133770000000595, 2.878999999289533e-06, 4.203999999674579e-06, 6.660000000380251e-07
0.0006635300000006339, 0.00039819800000007177, 0.0007815710000000919, 2.877999999206793e-06, 3.995999999339972e-06, 6.660000000380251e-07
0.000608784999999834, 0.00037296699999966876, 0.0007585679999992934, 2.7710000001235358e-06, 4.101000000034105e-06, 6.639999998725443e-07
0.000653437000000423, 0.0003630960000000627, 0.0008016690000003379, 2.638999999859948e-06, 3.984999999318006e-06, 6.720000005344673e-07
0.0006548570000006748, 0.0003904080000003418, 0.000810688999999698, 2.718000000179188e-06, 4.076999999824693e-06, 6.699999994808081e-07
0.0006499859999999913, 0.0003855189999999453, 0.0008076029999992684, 2.798999999775731e-06, 4.148000000370189e-06, 6.609999996243232e-07
0.0006796319999997635, 0.00037678200000001993, 0.0008529629999998178, 2.9839999999836664e-06, 4.2130000004192425e-06, 6.53999999933319e-07
0.0006796959999997298, 0.00034632100000031585, 0.0007470180000002102, 2.7120000005709244e-06, 3.971000000824176e-06, 6.86999999999216e-07
0.0006909510000001617, 0.00036622799999985745, 0.0007968130000000073, 3.007000000110338e-06, 3.979999999792483e-06, 6.819999995855142e-07
0.0006593090000004409, 0.0003516449999994009, 0.0007768949999995556, 2.8659999999902652e-06, 3.980999999875223e-06, 6.470000002423149e-07
0.0006373110000001958, 0.0003521589999992969, 0.0008445989999996684, 2.835000000089849e-06, 4.020999999632124e-06, 6.829999996682545e-07
0.0006667799999995339, 0.0004909600000004843, 0.0008434400000005837, 2.8329999999243682e-06, 4.047000000007017e-06, 6.680000002035058e-07
0.0006183270000006402, 0.0003953820000006658, 0.0008111240000001629, 2.7880000006419436e-06, 4.0980000006740624e-06, 6.630000006779824e-07
0.0006437840000002026, 0.00040909600000027524, 0.0008123460000000193, 2.8270000003161044e-06, 4.080000000072914e-06, 6.450000000768341e-07
0.003092563000000048, 0.0004445350000006343, 0.0008335740000005032, 4.515999999732401e-06, 5.84499999956023e-06, 8.219999996228466e-07
0.0006466610000002149, 0.00030858499999997235, 0.0007486830000003053, 3.5359999994710734e-06, 4.595000000051641e-06, 7.480000006054865e-07
0.0005786260000002486, 0.00030718800000073543, 0.0007463430000003157, 3.347999999903095e-06, 4.366000000644021e-06, 6.799999994200334e-07
0.0005290049999997493, 0.00035042399999962726, 0.000741110999999961, 3.6720000000656228e-06, 4.338000000103648e-06, 6.969999999384413e-07
0.0007235560000005137, 0.0002917220000000498, 0.0007179130000007916, 3.41600000020037e-06, 4.269999999806373e-06, 7.599999998220142e-07
0.0006710489999992575, 0.0002537580000003814, 0.0007009040000003353, 3.2519999999536253e-06, 4.247999999762442e-06, 6.750000007826884e-07
0.0006194839999995594, 0.0003063890000003511, 0.0007708349999999697, 3.281999999771301e-06, 4.142999999956487e-06, 6.809999995027738e-07
0.0005999040000004285, 0.0003854849999997967, 0.0008891069999998891, 2.8900000001996773e-06, 4.123999999272598e-06, 6.739999998117696e-07
0.0005990569999996254, 0.00042687499999960465, 0.0009122330000002066, 2.949999999835029e-06, 4.047000000895196e-06, 6.890000001646968e-07
0.0006034050000005564, 0.0004161549999999181, 0.0008303259999999923, 2.9979999993656747e-06, 4.097000000591322e-06, 6.720000005344673e-07
0.0006070240000006777, 0.000395843999999812, 0.0007826099999999059, 2.871999999598529e-06, 4.174999999939644e-06, 7.090000000431473e-07
0.0006546330000007927, 0.0003776699999997746, 0.0007872320000004152, 2.9719999998789604e-06, 4.144000000039227e-06, 6.739999998117696e-07
0.0005895029999996027, 0.00035174100000023856, 0.0007972910000004774, 2.899000000056162e-06, 3.956000000471249e-06, 6.980000000211817e-07
0.0006153919999993818, 0.0004520130000003064, 0.0009142389999992062, 4.782000000425057e-06, 6.4310000000844525e-06, 9.890000001178123e-07
0.0007264989999997695, 0.0004088489999993783, 0.0008186480000000884, 2.8930000004478984e-06, 4.03099999957135e-06, 7.549999994083123e-07
0.0006377080000001811, 0.00040433199999956315, 0.0008343870000002696, 2.93400000028754e-06, 4.095999999620403e-06, 6.839999997509949e-07
0.0006451420000006536, 0.0004224639999996782, 0.0008247309999998009, 2.9750000001271815e-06, 4.165000000000418e-06, 6.499999996023575e-07
0.0006167249999995406, 0.00040806300000006956, 0.0008343069999998676, 4.823000000264699e-06, 6.722000000181083e-06, 8.740000003726323e-07
0.0006347900000003293, 0.0003979080000000579, 0.0008234160000002433, 2.8279999995106664e-06, 3.989999999731708e-06, 6.649999999552847e-07
0.0006503839999991712, 0.00043526800000037724, 0.0008376029999999091, 3.1639999997779e-06, 4.019000000354822e-06, 6.529999998505787e-07
0.0006260529999995157, 0.0003929610000001915, 0.0008066219999998125, 2.8659999999902652e-06, 3.902999999638723e-06, 6.490000004077956e-07
0.0006166590000002969, 0.0004140279999997887, 0.0008264049999997525, 4.730999999758012e-06, 5.999999999950489e-06, 8.500000001632202e-07
0.0006307459999996823, 0.00039596300000077633, 0.0008079450000000321, 3.036999999928014e-06, 4.087000000652097e-06, 6.739999998117696e-07
0.0006131319999997942, 0.0003966429999993082, 0.0008062210000003844, 2.9279999997910977e-06, 4.050000000255238e-06, 7.370000005835209e-07
0.0006510799999999151, 0.0005002869999994886, 0.000841654000000247, 3.0549999996409838e-06, 4.1230000000780365e-06, 6.770000000599907e-07
0.0007108599999998688, 0.0004010890000003542, 0.0008432360000005801, 2.904999999664426e-06, 4.022999999797605e-06, 6.660000000380251e-07
0.0006450369999999594, 0.0003888500000002182, 0.0008844480000007593, 2.958999999691514e-06, 4.076999999824693e-06, 6.639999998725443e-07
0.0006323129999996624, 0.0004128439999995237, 0.0008330860000000939, 2.9149999996036513e-06, 4.055999999863502e-06, 6.929999996074798e-07
0.0006431109999995854, 0.0004115489999998445, 0.0008110019999998386, 3.20099999928658e-06, 3.891000000422196e-06, 6.580000002642805e-07
0.0006274700000004074, 0.00042026299999964323, 0.0008155900000001992, 2.8180000004596195e-06, 3.883999999843013e-06, 6.689999993980678e-07
0.000633198000000057, 0.0004026540000001688, 0.0008182180000000372, 2.7910000000019863e-06, 3.8309999998986655e-06, 6.589999994588425e-07
0.0006167169999997668, 0.00039715899999936966, 0.0008281380000001448, 2.9520000000005098e-06, 4.009000000415597e-06, 6.610000005125016e-07
0.0007025280000005907, 0.0004218690000001857, 0.000854333999999568, 2.7799999999800207e-06, 4.286999999436603e-06, 6.769999991718123e-07
0.0007271209999997197, 0.00044095400000010443, 0.0008319300000003693, 2.751000000245085e-06, 4.177000000105124e-06, 6.7499999989451e-07
0.0006560810000006967, 0.0006824120000006317, 0.0008531119999997117, 2.807000000437654e-06, 4.005000000084635e-06, 7.210000001478534e-07
0.0006583080000002184, 0.0004096730000000548, 0.0008026979999993245, 2.7929999992792887e-06, 4.051999999532541e-06, 6.759999999772504e-07
0.0006338919999997472, 0.0004095570000002269, 0.0008165800000003998, 2.8930000004478984e-06, 3.975999999461521e-06, 6.509999996850979e-07
0.0006197050000000814, 0.00044621599999938866, 0.0008464169999999882, 2.9810000006236237e-06, 4.075999999741953e-06, 6.770000000599907e-07
0.0006519699999998352, 0.00039928500000030454, 0.0008275160000001947, 2.885000000674154e-06, 3.9549999995003304e-06, 6.829999996682545e-07
0.0006204410000005822, 0.00042131599999972735, 0.0008197960000000393, 2.8240000000678833e-06, 4.020999999632124e-06, 6.570000001815401e-07
0.0006255169999995758, 0.0003968869999999569, 0.0008608050000002976, 2.7889999998365056e-06, 4.022000000603043e-06, 6.880000000819564e-07
0.0006142369999997399, 0.0004288089999997524, 0.000844473999999984, 3.112999999999033e-06, 3.931000000179097e-06, 6.570000001815401e-07
0.0006133160000008075, 0.0004203970000000723, 0.0008547679999999502, 2.805000000272173e-06, 4.054999999780762e-06, 6.53999999933319e-07
0.0006042400000003667, 0.0004283750000002584, 0.0008540579999998243, 3.1019999999770675e-06, 3.937999999870101e-06, 6.859999999164756e-07
0.0006061390000002831, 0.0004555360000004782, 0.0008481049999993218, 2.819999999736922e-06, 3.985000000206185e-06, 6.579999993761021e-07
0.0006268279999996906, 0.00039833900000019185, 0.0007949890000000792, 2.7529999995223875e-06, 4.061999999471766e-06, 6.579999993761021e-07
0.0006185940000005274, 0.000390686000000251, 0.0008079229999999882, 2.729000000201154e-06, 4.01399999994112e-06, 6.619999997070636e-07
0.0006198190000006321, 0.0003915829999998621, 0.0008084410000002151, 2.8240000000678833e-06, 4.021000000520303e-06, 7.379999997780828e-07
0.0006707380000001706, 0.00043119800000024355, 0.0008080570000004172, 2.77799999981454e-06, 3.937999999870101e-06, 6.839999997509949e-07
0.004939733000000501, 0.0008206529999998935, 0.0015591190000003863, 5.919000000353947e-06, 7.134999999713898e-06, 1.0960000000892478e-06
0.0014880860000001661, 0.0005696879999996796, 0.0013482270000002572, 6.425999999670751e-06, 7.821999999713114e-06, 1.2150000001653893e-06
0.001150062999999868, 0.0005739640000008706, 0.0013223489999996119, 5.621000000566312e-06, 8.031000000130462e-06, 1.2520000005622478e-06
0.0011579560000001266, 0.0005319749999994627, 0.0013258729999998664, 5.7230000001240455e-06, 7.686000000006743e-06, 1.2390000003748014e-06
0.0009699770000004548, 0.00027357699999974727, 0.0006882830000005669, 3.1459999991767518e-06, 4.322000000556159e-06, 6.730000006172077e-07
0.000709392999999281, 0.00025357300000017347, 0.0006847490000003731, 3.0729999993539536e-06, 4.24700000056788e-06, 6.62999999789804e-07
0.0006956349999995837, 0.00030785600000005076, 0.0007992310000002334, 3.0040000007502954e-06, 4.310000000451453e-06, 6.810000003909522e-07
0.000677285000000083, 0.0004225380000004719, 0.0009041449999998008, 3.3679999997815457e-06, 4.097000000591322e-06, 6.859999999164756e-07
0.0006646489999999616, 0.0004830020000001767, 0.0009057649999997253, 3.115000000164514e-06, 4.042999999676056e-06, 6.949999997729606e-07
0.0007090139999998968, 0.0005018990000005275, 0.0010553910000004052, 3.2440000001798808e-06, 4.449999999600607e-06, 7.520000000482696e-07
0.0007108589999997861, 0.00040224700000024427, 0.0008607249999998956, 3.142999999816709e-06, 4.38000000002603e-06, 7.069999998776666e-07
0.0007003770000002518, 0.0004087529999994288, 0.0008104329999998328, 3.1509999995904536e-06, 4.236999999740476e-06, 6.829999996682545e-07
0.000663669999999783, 0.00037902900000030826, 0.000814744000000367, 3.0899999998723615e-06, 4.064000000525425e-06, 7.100000001258877e-07
0.0006280610000004572, 0.000404701999999979, 0.0007999950000003864, 3.0329999995970525e-06, 4.1599999995867165e-06, 6.930000004956582e-07
0.0006160519999998115, 0.0003937579999995222, 0.0008277110000003418, 2.9359999995648423e-06, 4.241000000071438e-06, 6.639999998725443e-07
0.0006170009999992843, 0.0003866820000002491, 0.000828277999999294, 3.14600000006493e-06, 4.127000000408998e-06, 6.919999995247395e-07
0.0006178959999996181, 0.0003934800000005012, 0.0008118939999999242, 2.8240000000678833e-06, 4.0449999998415365e-06, 6.690000002862462e-07
0.0006123230000003588, 0.00039203200000059724, 0.0008536259999996076, 2.9179999998518724e-06, 3.947999999809326e-06, 7.000000001866624e-07
0.0006501199999995322, 0.00045983500000001953, 0.0008454310000001186, 3.0010000005020743e-06, 3.979999999792483e-06, 6.710000004517269e-07
0.0006497599999999437, 0.0003762130000000141, 0.0007890499999998468, 2.8670000000730056e-06, 4.145000000121968e-06, 6.560000000987998e-07
0.0006698109999998536, 0.00036540199999990364, 0.0007554919999996912, 2.9149999996036513e-06, 4.059000000111723e-06, 7.030000004348835e-07
0.0006418300000001764, 0.000353957999999821, 0.0007950189999998969, 2.8490000003600358e-06, 4.076000000630131e-06, 6.929999996074798e-07
0.0006722430000003499, 0.0003490470000002688, 0.0007604529999998277, 2.8919999994769796e-06, 4.017000000189341e-06, 6.829999996682545e-07
0.0006598159999997577, 0.0003537089999996468, 0.0007538699999996012, 2.9050000005526044e-06, 4.129999999769041e-06, 6.7499999989451e-07
0.0006542500000001894, 0.00035159699999987026, 0.0007931829999998641, 2.89299999955972e-06, 4.703000000105817e-06, 6.880000000819564e-07
0.0006477679999994379, 0.000541560000000274, 0.0008579009999998277, 2.877000000012231e-06, 4.288000000407521e-06, 7.039999996294455e-07
0.0007036769999997361, 0.0004230610000002244, 0.0008743879999997262, 3.217999999804988e-06, 4.2340000003804334e-06, 6.839999997509949e-07
0.0006612559999998879, 0.0003878850000003098, 0.0008222680000002924, 2.864000000712963e-06, 4.133999999211824e-06, 6.700000003689865e-07
0.0006467680000001863, 0.00039430599999956684, 0.0008276339999992999, 2.8030000001066924e-06, 4.18700000004435e-06, 6.719999996462889e-07
0.000641810000000298, 0.00039577400000023744, 0.0007994540000000327, 2.8570000001337803e-06, 4.1470000002874485e-06, 6.680000002035058e-07
0.0006524520000006362, 0.0004139210000007054, 0.0008272559999999984, 2.8570000001337803e-06, 4.10899999980785e-06, 6.460000001595745e-07
0.0006232329999997788, 0.00041015699999924493, 0.0008088949999995876, 2.904999999664426e-06, 4.244999999514221e-06, 6.719999996462889e-07
0.0006195739999999006, 0.0003980470000000125, 0.0007861789999994429, 2.9360000004530207e-06, 4.0819999993502165e-06, 7.169999998168919e-07
0.00065666600000025, 0.00037951399999958113, 0.0007740429999998355, 2.727000000035673e-06, 4.167000000165899e-06, 6.819999995855142e-07
0.0006371619999994138, 0.000372299999999548, 0.0007669230000004745, 2.8819999995377543e-06, 4.1599999995867165e-06, 6.690000002862462e-07
0.0006095610000000917, 0.0004116830000002736, 0.0010026639999995979, 2.9330000002047996e-06, 5.383999999608591e-06, 6.859999999164756e-07
0.0006778679999994708, 0.00043814900000072043, 0.0007745629999993398, 2.8969999998906815e-06, 4.18700000004435e-06, 6.780000001427311e-07
0.0006375770000000003, 0.00035136099999988346, 0.0007784320000006062, 2.817000000376879e-06, 4.099000000756803e-06, 6.639999998725443e-07
0.0006141409999997904, 0.00035365400000042513, 0.0007648690000001679, 2.8880000000341965e-06, 4.174000000745082e-06, 6.849999998337353e-07
0.0006238640000004736, 0.00035265200000011987, 0.00082581000000026, 2.8150000002113984e-06, 4.351000000291094e-06, 6.809999995027738e-07
0.0006181060000001182, 0.00035675699999959676, 0.000762624000000045, 2.781000000062761e-06, 4.094000000343101e-06, 6.639999998725443e-07
0.0006669930000002822, 0.0003677160000004065, 0.0007892910000002473, 2.991999999757411e-06, 4.128000000491738e-06, 6.550000000160594e-07
0.0006166209999998173, 0.0003959189999998003, 0.0008754530000008032, 2.9479999996695483e-06, 4.160999999669457e-06, 6.519999997678383e-07
0.0006284640000000508, 0.00036719800000017955, 0.000768393999999617, 2.961999999939735e-06, 4.121999999995296e-06, 6.509999996850979e-07
0.0006184380000000544, 0.000380203000000634, 0.0007671389999996947, 2.784999999505544e-06, 4.1230000000780365e-06, 7.189999999823726e-07
0.0006168569999998041, 0.0003515720000004663, 0.0007988289999998344, 2.8429999998635935e-06, 4.356999999899358e-06, 6.570000001815401e-07
0.0006284640000000508, 0.00035895400000018896, 0.0008503449999999191, 2.841999999780853e-06, 4.3409999994636905e-06, 6.770000000599907e-07
0.0006460330000006564, 0.0003565370000000456, 0.0007658170000004461, 2.8619999996593037e-06, 4.211000000253762e-06, 6.640000007607227e-07
0.000635079999999455, 0.0003827029999996512, 0.0007979339999995005, 2.763999999544353e-06, 4.103999999394148e-06, 6.779999992545527e-07
0.0047987510000000455, 0.0004646670000001407, 0.0008756899999999845, 4.353999999651137e-06, 5.407999999818003e-06, 9.67000000073881e-07
0.0008314860000000479, 0.0003206899999996793, 0.0007874179999998177, 3.83899999967241e-06, 4.5300000000025875e-06, 9.099999997985719e-07
0.000696205999999755, 0.0003025030000003426, 0.0007395609999996111, 3.690999999861333e-06, 4.515999999732401e-06, 8.200000003455443e-07
0.000743213999999881, 0.0003126350000002276, 0.0007310990000002349, 3.447000000100786e-06, 4.94000000017536e-06, 6.849999998337353e-07
0.0006917629999998454, 0.0002692930000005589, 0.0006777549999998911, 3.157000000086896e-06, 4.130999999851781e-06, 6.670000001207654e-07
0.0007153360000007325, 0.0002678669999998107, 0.0006858559999995961, 3.0630000003029068e-06, 4.489000000162946e-06, 6.739999998117696e-07
0.0006658289999998956, 0.000296029000000253, 0.0007994920000005123, 2.9399999998958037e-06, 4.1140000002215515e-06, 6.829999996682545e-07
